station_id;date;hour;avg_available;avg_free;med_available;med_free;src_count
1;2012-09-10;0;7;19;7;19;59
1;2012-09-10;1;6;20;6;20;59
1;2012-09-10;2;5;21;5;21;59
1;2012-09-10;3;5;21;5;21;59
1;2012-09-10;4;3;23;2;24;59
1;2012-09-10;5;1;25;1;25;59
1;2012-09-10;6;2;24;2;24;59
1;2012-09-10;7;2;24;2;24;59
1;2012-09-10;8;1;25;1;25;57
1;2012-09-10;9;1;25;1;25;58
1;2012-09-10;10;1;25;1;25;58
1;2012-09-10;11;3;23;4;22;58
1;2012-09-10;12;0;26;0;26;59
1;2012-09-10;13;2;24;1;25;57
1;2012-09-10;14;1;25;1;25;56
1;2012-09-10;15;0;26;0;26;59
1;2012-09-10;16;0;27;0;27;59
1;2012-09-10;17;2;25;2;25;58
1;2012-09-10;18;1;25;1;25;53
1;2012-09-10;19;1;26;1;26;53
1;2012-09-10;20;4;23;3;24;59
1;2012-09-10;21;1;26;1;26;59
1;2012-09-10;22;2;25;1;26;58
1;2012-09-10;23;2;25;1;26;59
1;2012-09-11;0;1;26;1;26;59
1;2012-09-11;1;1;26;1;26;59
1;2012-09-11;2;1;26;1;26;59
1;2012-09-11;3;1;26;1;26;59
1;2012-09-11;4;0;27;0;27;59
1;2012-09-11;5;0;27;0;27;58
1;2012-09-11;6;4;23;6;23;59
1;2012-09-11;7;7;20;7;20;59
1;2012-09-11;8;2;25;2;25;58
1;2012-09-11;9;1;26;1;26;58
1;2012-09-11;10;4;23;4;23;58
1;2012-09-11;11;1;26;1;26;57
1;2012-09-11;12;1;26;1;26;56
1;2012-09-11;13;2;25;2;25;55
1;2012-09-11;14;4;23;4;23;49
1;2012-09-11;15;1;26;1;26;52
1;2012-09-11;16;0;27;0;27;58
1;2012-09-11;17;2;25;2;26;58
1;2012-09-11;18;2;25;2;25;59
1;2012-09-11;19;2;25;1;26;59
1;2012-09-11;20;6;21;6;21;58
1;2012-09-11;21;7;20;7;20;59
1;2012-09-11;22;5;22;4;23;59
1;2012-09-11;23;4;23;4;23;58
1;2012-09-12;0;1;26;1;26;58
1;2012-09-12;1;0;27;0;27;59
1;2012-09-12;2;0;27;0;27;59
1;2012-09-12;3;0;27;0;27;59
1;2012-09-12;4;0;27;0;27;59
1;2012-09-12;5;0;27;0;27;59
1;2012-09-12;6;3;24;1;26;59
1;2012-09-12;7;7;20;8;19;58
1;2012-09-12;8;3;24;3;24;56
1;2012-09-12;9;4;23;4;23;57
1;2012-09-12;10;3;24;3;24;57
1;2012-09-12;11;4;23;3;24;57
1;2012-09-12;12;8;18;8;18;56
1;2012-09-12;13;5;21;5;21;55
1;2012-09-12;14;1;25;1;25;53
1;2012-09-12;15;4;22;3;23;53
1;2012-09-12;16;3;23;2;24;56
1;2012-09-12;17;4;22;4;22;58
1;2012-09-12;18;4;22;4;22;56
1;2012-09-12;19;2;24;2;24;54
1;2012-09-12;20;4;22;4;22;56
1;2012-09-12;21;3;23;3;23;58
1;2012-09-12;22;1;25;1;25;58
1;2012-09-12;23;0;26;0;26;59
1;2012-09-13;0;1;25;1;25;59
1;2012-09-13;1;0;26;0;26;59
1;2012-09-13;2;2;24;2;24;59
1;2012-09-13;3;1;25;1;25;59
1;2012-09-13;4;1;25;1;25;59
1;2012-09-13;5;0;26;0;26;59
1;2012-09-13;6;2;25;1;25;58
1;2012-09-13;7;9;18;9;18;59
1;2012-09-13;8;3;24;2;25;59
1;2012-09-13;9;1;26;1;26;50
1;2012-09-13;10;1;26;1;26;57
1;2012-09-13;11;2;25;0;26;57
1;2012-09-13;12;7;20;7;20;57
1;2012-09-13;13;6;21;6;21;53
1;2012-09-13;14;3;24;2;25;58
1;2012-09-13;15;0;27;0;27;57
1;2012-09-13;16;2;25;2;25;57
1;2012-09-13;17;1;26;1;26;50
1;2012-09-13;18;0;27;0;27;41
1;2012-09-13;19;0;27;0;27;54
1;2012-09-13;20;1;26;1;26;59
1;2012-09-13;21;2;25;2;25;59
1;2012-09-13;22;4;23;3;24;58
1;2012-09-13;23;16;11;16;11;59
1;2012-09-14;0;17;10;17;10;59
1;2012-09-14;1;13;14;12;15;59
1;2012-09-14;2;7;20;6;21;59
1;2012-09-14;3;4;23;5;22;59
1;2012-09-14;4;1;26;2;25;58
1;2012-09-14;5;0;27;0;27;58
1;2012-09-14;6;0;27;0;27;59
1;2012-09-14;7;0;27;0;27;59
1;2012-09-14;8;0;27;0;27;52
1;2012-09-14;9;1;26;0;27;59
1;2012-09-14;10;3;24;4;24;59
1;2012-09-14;11;3;24;3;24;57
1;2012-09-14;12;3;24;3;24;59
1;2012-09-14;13;1;26;1;26;59
1;2012-09-14;14;1;26;1;26;59
1;2012-09-14;15;1;26;0;27;59
1;2012-09-14;16;1;26;1;26;59
1;2012-09-14;17;2;25;1;26;56
1;2012-09-14;18;4;23;4;23;56
1;2012-09-14;19;2;25;2;25;55
1;2012-09-14;20;1;26;1;26;59
1;2012-09-14;21;1;26;1;26;59
1;2012-09-14;22;7;20;7;20;58
1;2012-09-14;23;8;19;8;19;59
1;2012-09-15;0;8;19;9;18;59
1;2012-09-15;1;9;18;9;18;59
1;2012-09-15;2;6;21;6;21;59
1;2012-09-15;3;3;24;3;24;59
1;2012-09-15;4;0;27;0;27;59
1;2012-09-15;5;0;27;0;27;59
1;2012-09-15;6;0;27;0;27;59
1;2012-09-15;7;0;27;0;27;59
1;2012-09-15;8;0;27;0;27;59
1;2012-09-15;9;0;27;0;27;59
1;2012-09-15;10;0;27;0;27;59
1;2012-09-15;11;0;27;0;27;59
1;2012-09-15;12;2;25;2;25;59
1;2012-09-15;13;1;26;1;26;59
1;2012-09-15;14;4;23;3;24;59
1;2012-09-15;15;2;25;1;26;59
1;2012-09-15;16;2;25;2;25;59
1;2012-09-15;17;1;26;1;26;59
1;2012-09-15;18;3;24;2;25;59
1;2012-09-15;19;2;25;1;26;59
1;2012-09-15;20;3;24;3;24;59
1;2012-09-15;21;12;15;11;16;59
1;2012-09-15;22;16;11;16;11;59
1;2012-09-15;23;16;11;16;11;59
1;2012-09-16;0;14;13;14;13;59
1;2012-09-16;1;14;13;14;13;59
1;2012-09-16;2;17;10;17;10;59
1;2012-09-16;3;16;11;16;11;59
1;2012-09-16;4;13;14;13;14;59
1;2012-09-16;5;9;18;9;18;59
1;2012-09-16;6;10;17;10;17;59
1;2012-09-16;7;10;17;10;17;59
1;2012-09-16;8;11;16;11;16;59
1;2012-09-16;9;10;17;10;17;59
1;2012-09-16;10;7;20;8;20;59
1;2012-09-16;11;5;22;5;22;59
1;2012-09-16;12;3;24;4;23;59
1;2012-09-16;13;2;25;2;25;59
1;2012-09-16;14;2;25;1;26;59
1;2012-09-16;15;3;24;3;24;59
1;2012-09-16;16;1;26;0;27;59
1;2012-09-16;17;1;26;0;27;59
1;2012-09-16;18;3;24;3;24;59
1;2012-09-16;19;2;25;2;26;59
1;2012-09-16;20;5;22;6;21;59
1;2012-09-16;21;3;24;3;24;58
1;2012-09-16;22;2;25;2;25;58
1;2012-09-16;23;2;25;2;25;59
1;2012-09-17;0;1;26;1;26;59
1;2012-09-17;1;1;26;0;27;59
1;2012-09-17;2;0;27;0;27;59
1;2012-09-17;3;0;27;0;27;59
1;2012-09-17;4;0;27;0;27;59
1;2012-09-17;5;0;27;0;27;58
1;2012-09-17;6;2;25;1;26;58
1;2012-09-17;7;7;20;7;20;58
1;2012-09-17;8;2;25;2;25;58
1;2012-09-17;9;1;26;1;26;58
1;2012-09-17;10;1;26;1;26;58
1;2012-09-17;11;1;25;0;26;57
1;2012-09-17;12;3;24;4;23;56
1;2012-09-17;13;5;22;5;22;58
1;2012-09-17;14;2;25;2;25;58
1;2012-09-17;15;2;25;2;25;59
1;2012-09-17;16;2;25;2;25;59
1;2012-09-17;17;4;23;4;23;57
1;2012-09-17;18;2;25;2;25;55
1;2012-09-17;19;3;24;3;24;55
1;2012-09-17;20;2;25;2;25;58
1;2012-09-17;21;3;24;2;25;57
1;2012-09-17;22;4;23;4;23;59
1;2012-09-17;23;8;19;8;19;59
1;2012-09-18;0;5;22;5;22;59
1;2012-09-18;1;4;23;4;23;59
1;2012-09-18;2;6;21;6;21;59
1;2012-09-18;3;6;21;6;21;59
1;2012-09-18;4;6;21;6;21;59
1;2012-09-18;5;5;22;5;22;59
1;2012-09-18;6;9;18;11;15;58
1;2012-09-18;7;9;17;9;17;59
1;2012-09-18;8;14;12;14;12;56
1;2012-09-18;9;12;14;12;14;57
1;2012-09-18;10;14;12;14;12;59
1;2012-09-18;11;9;17;10;16;58
1;2012-09-18;12;5;21;5;21;58
1;2012-09-18;13;7;19;8;18;53
1;2012-09-18;14;6;20;6;20;55
1;2012-09-18;15;10;16;10;16;56
1;2012-09-18;16;6;20;5;21;59
1;2012-09-18;17;7;19;7;19;57
1;2012-09-18;18;6;20;6;20;55
1;2012-09-18;19;4;22;4;22;48
1;2012-09-18;20;2;24;1;25;54
1;2012-09-18;21;1;25;1;25;56
1;2012-09-18;22;1;25;1;25;55
1;2012-09-18;23;1;25;1;25;53
1;2012-09-19;0;1;25;2;24;59
1;2012-09-19;1;0;26;0;26;59
1;2012-09-19;2;1;25;1;25;59
1;2012-09-19;3;0;26;0;26;59
1;2012-09-19;4;0;26;0;26;59
1;2012-09-19;5;0;26;0;26;59
1;2012-09-19;6;1;25;1;25;59
1;2012-09-19;7;7;20;8;19;58
1;2012-09-19;8;13;14;14;13;45
1;2012-09-19;9;15;12;16;11;57
1;2012-09-19;10;10;9;10;9;58
1;2012-09-19;11;5;16;5;16;58
1;2012-09-19;12;5;16;6;15;58
1;2012-09-19;13;2;19;2;19;54
1;2012-09-19;14;0;21;0;21;57
1;2012-09-19;15;0;21;0;21;59
1;2012-09-19;16;0;21;0;21;56
1;2012-09-19;17;2;19;2;19;59
1;2012-09-19;18;2;19;2;19;57
1;2012-09-19;19;2;19;3;18;56
1;2012-09-19;20;1;20;1;20;57
1;2012-09-19;21;1;20;1;20;58
1;2012-09-19;22;2;19;1;20;53
1;2012-09-19;23;1;20;1;20;59
1;2012-09-20;0;0;21;0;21;58
1;2012-09-20;1;0;21;0;21;57
1;2012-09-20;2;0;21;0;21;59
1;2012-09-20;3;0;21;0;21;59
1;2012-09-20;4;0;21;0;21;58
1;2012-09-20;5;0;21;0;21;58
1;2012-09-20;6;2;19;2;19;58
1;2012-09-20;7;8;17;8;16;57
1;2012-09-20;8;5;19;6;18;55
1;2012-09-20;9;5;19;6;18;55
1;2012-09-20;10;7;17;6;18;54
1;2012-09-20;11;8;16;7;17;56
1;2012-09-20;12;13;12;13;12;59
1;2012-09-20;13;12;13;12;13;55
1;2012-09-20;14;6;19;6;19;58
1;2012-09-20;15;5;20;5;20;57
1;2012-09-20;16;4;21;4;21;58
1;2012-09-20;17;5;20;5;20;59
1;2012-09-20;18;4;21;4;21;53
1;2012-09-20;19;3;22;4;21;47
1;2012-09-20;20;3;22;3;22;57
1;2012-09-20;21;6;19;5;20;59
1;2012-09-20;22;9;16;8;17;59
1;2012-09-20;23;21;4;22;3;59
1;2012-09-21;0;15;10;15;10;59
1;2012-09-21;1;1;24;0;25;59
1;2012-09-21;2;0;25;0;25;59
1;2012-09-21;3;0;25;0;25;59
1;2012-09-21;4;1;24;1;24;59
1;2012-09-21;5;1;24;1;24;59
1;2012-09-21;6;1;24;1;24;58
1;2012-09-21;7;1;24;0;25;59
1;2012-09-21;8;0;25;0;25;54
1;2012-09-21;9;5;20;5;20;57
1;2012-09-21;10;6;19;7;18;57
1;2012-09-21;11;4;21;4;21;53
1;2012-09-21;12;2;23;2;23;50
1;2012-09-21;13;4;21;3;22;45
1;2012-09-21;14;3;22;2;24;51
1;2012-09-21;15;5;20;5;20;58
1;2012-09-21;16;1;24;1;24;59
1;2012-09-21;17;2;23;1;24;49
1;2012-09-21;18;1;24;1;24;49
1;2012-09-21;19;3;22;2;23;50
1;2012-09-21;20;2;23;2;23;59
1;2012-09-21;21;5;20;4;21;59
1;2012-09-21;22;10;15;10;15;59
1;2012-09-21;23;15;10;16;9;54
1;2012-09-22;0;20;5;20;6;54
1;2012-09-22;1;18;7;17;8;58
1;2012-09-22;2;16;9;16;9;59
1;2012-09-22;3;16;9;16;9;59
1;2012-09-22;4;15;10;15;10;58
1;2012-09-22;5;8;17;8;18;59
1;2012-09-22;6;5;20;4;21;59
1;2012-09-22;7;4;21;4;21;59
1;2012-09-22;8;2;23;1;24;59
1;2012-09-22;9;1;24;1;24;59
1;2012-09-22;10;2;23;2;23;58
1;2012-09-22;11;2;23;3;22;58
1;2012-09-22;12;2;23;1;24;59
1;2012-09-22;13;6;19;6;19;59
1;2012-09-22;14;2;23;2;23;58
1;2012-09-22;15;2;23;2;23;52
1;2012-09-22;16;1;24;1;24;56
1;2012-09-22;17;1;24;1;24;56
1;2012-09-22;18;1;24;1;24;58
1;2012-09-22;19;2;23;1;24;58
1;2012-09-22;20;3;22;4;21;59
1;2012-09-22;21;5;20;5;20;59
1;2012-09-22;22;7;18;6;19;59
1;2012-09-22;23;12;13;12;13;56
1;2012-09-23;0;12;13;12;13;58
1;2012-09-23;1;11;14;10;14;58
1;2012-09-23;2;7;18;7;18;58
1;2012-09-23;3;6;19;6;19;58
1;2012-09-23;4;6;19;6;19;59
1;2012-09-23;5;2;23;2;23;59
1;2012-09-23;6;1;24;1;24;59
1;2012-09-23;7;2;23;2;23;59
1;2012-09-23;8;2;23;2;23;59
1;2012-09-23;9;0;25;0;25;58
1;2012-09-23;10;3;22;3;22;59
1;2012-09-23;11;4;21;3;22;59
1;2012-09-23;12;3;22;3;22;59
1;2012-09-23;13;1;24;1;24;58
1;2012-09-23;14;0;25;0;25;59
1;2012-09-23;15;0;25;0;25;58
1;2012-09-23;16;1;24;1;24;58
1;2012-09-23;17;3;22;3;22;58
1;2012-09-23;18;1;24;1;24;58
1;2012-09-23;19;4;21;4;21;57
1;2012-09-23;20;7;18;7;18;58
1;2012-09-23;21;7;18;7;18;59
1;2012-09-23;22;9;16;8;17;58
1;2012-09-23;23;9;16;10;16;55
1;2012-09-24;0;8;17;8;17;56
1;2012-09-24;1;8;17;8;17;59
1;2012-09-24;2;10;15;10;15;58
1;2012-09-24;3;9;16;10;15;59
1;2012-09-24;4;8;17;8;17;58
1;2012-09-24;5;8;17;8;17;58
1;2012-09-24;6;8;17;8;17;59
1;2012-09-24;7;7;18;7;18;59
1;2012-09-24;8;8;17;9;16;55
1;2012-09-24;9;3;22;4;21;58
1;2012-09-24;10;3;22;3;22;58
1;2012-09-24;11;2;23;1;24;59
1;2012-09-24;12;2;23;2;23;56
1;2012-09-24;13;4;21;4;21;55
1;2012-09-24;14;3;22;3;22;57
1;2012-09-24;15;7;18;7;18;56
1;2012-09-24;16;4;21;3;22;58
1;2012-09-24;17;0;25;0;25;50
1;2012-09-24;18;0;25;0;25;57
1;2012-09-24;19;2;23;1;24;57
1;2012-09-24;20;1;24;1;24;57
1;2012-09-24;21;4;21;4;21;58
1;2012-09-24;22;6;19;6;19;58
1;2012-09-24;23;4;21;4;21;59
1;2012-09-25;0;2;23;2;23;56
1;2012-09-25;1;2;23;2;23;12
1;2012-09-25;3;2;23;2;23;11
1;2012-09-25;4;2;23;2;23;11
1;2012-09-25;7;5;20;6;19;55
1;2012-09-25;8;8;17;8;17;52
1;2012-09-25;9;5;20;5;20;53
1;2012-09-25;10;6;19;7;18;58
1;2012-09-25;11;4;21;4;21;49
1;2012-09-25;12;2;23;2;23;57
1;2012-09-25;13;1;23;2;23;54
1;2012-09-25;14;1;24;0;25;50
1;2012-09-25;15;8;17;8;17;54
1;2012-09-25;16;10;15;11;14;59
1;2012-09-25;17;10;15;11;14;58
1;2012-09-25;18;6;19;6;19;58
1;2012-09-25;19;1;24;1;24;44
1;2012-09-25;20;1;24;0;25;57
1;2012-09-25;21;4;21;3;22;59
1;2012-09-25;22;7;18;7;18;59
1;2012-09-25;23;8;17;8;17;59
1;2012-09-26;0;6;19;6;19;59
1;2012-09-26;1;6;19;6;19;59
1;2012-09-26;2;6;19;7;18;59
1;2012-09-26;3;1;24;0;25;59
1;2012-09-26;4;0;25;0;25;59
1;2012-09-26;5;0;25;0;25;59
1;2012-09-26;6;2;23;1;24;59
1;2012-09-26;7;7;16;7;16;59
1;2012-09-26;8;8;15;8;15;48
1;2012-09-26;9;6;17;7;16;59
1;2012-09-26;10;4;19;6;17;59
1;2012-09-26;11;6;17;7;16;59
1;2012-09-26;12;8;15;8;16;56
1;2012-09-26;13;7;16;7;16;58
1;2012-09-26;14;2;21;2;21;55
1;2012-09-26;15;0;23;0;23;56
1;2012-09-26;16;1;22;0;23;58
1;2012-09-26;17;2;20;2;20;57
1;2012-09-26;18;3;19;2;20;57
1;2012-09-26;19;4;18;3;19;52
1;2012-09-26;20;4;18;5;17;46
1;2012-09-26;21;1;22;1;22;45
1;2012-09-26;22;4;19;4;19;54
1;2012-09-26;23;3;20;3;20;59
1;2012-09-27;0;3;20;3;20;9
1;2012-09-27;1;4;19;4;19;54
1;2012-09-27;2;4;19;4;19;58
1;2012-09-27;3;4;19;4;19;58
1;2012-09-27;4;2;21;2;21;59
1;2012-09-27;5;1;22;1;22;59
1;2012-09-27;6;5;19;2;21;59
1;2012-09-27;7;8;17;8;17;59
1;2012-09-27;8;7;17;8;17;55
1;2012-09-27;9;4;21;4;21;58
1;2012-09-27;10;4;21;3;22;52
1;2012-09-27;11;5;20;5;20;57
1;2012-09-27;12;6;19;7;18;55
1;2012-09-27;13;2;25;2;25;52
1;2012-09-27;14;4;23;4;23;59
1;2012-09-27;15;8;19;9;18;59
1;2012-09-27;16;14;13;14;13;58
1;2012-09-27;17;15;12;15;12;53
1;2012-09-27;18;17;10;18;9;57
1;2012-09-27;19;19;8;20;7;44
1;2012-09-27;20;22;5;22;6;47
1;2012-09-27;21;22;5;22;5;48
1;2012-09-27;22;20;7;20;7;52
1;2012-09-27;23;23;4;24;3;53
1;2012-09-28;0;20;7;22;5;58
1;2012-09-28;1;8;19;8;20;58
1;2012-09-28;2;4;23;4;23;58
1;2012-09-28;3;6;21;6;21;59
1;2012-09-28;4;4;23;4;23;59
1;2012-09-28;5;1;26;1;26;58
1;2012-09-28;6;3;24;1;26;58
1;2012-09-28;7;9;18;9;18;59
1;2012-09-28;8;8;19;8;19;58
1;2012-09-28;9;6;21;6;21;55
1;2012-09-28;10;7;20;7;20;58
1;2012-09-28;11;7;20;7;20;58
1;2012-09-28;12;6;21;7;20;47
1;2012-09-28;13;2;25;2;25;51
1;2012-09-28;14;1;26;1;26;53
1;2012-09-28;15;3;24;2;25;57
1;2012-09-28;16;3;24;3;24;58
1;2012-09-28;17;3;24;3;24;56
1;2012-09-28;18;3;24;3;24;44
1;2012-09-28;19;2;25;2;25;39
1;2012-09-28;20;1;26;1;26;53
1;2012-09-28;21;2;25;2;25;52
1;2012-09-28;22;2;25;2;25;54
1;2012-09-28;23;2;25;2;25;58
1;2012-09-29;0;2;25;2;25;59
1;2012-09-29;1;2;25;2;25;59
1;2012-09-29;2;1;26;1;26;59
1;2012-09-29;3;1;26;1;26;58
1;2012-09-29;4;0;27;0;27;58
1;2012-09-29;5;1;26;1;26;58
1;2012-09-29;6;0;27;0;27;58
1;2012-09-29;7;0;27;0;27;59
1;2012-09-29;8;0;27;0;27;58
1;2012-09-29;9;0;27;0;27;58
1;2012-09-29;10;0;27;0;27;57
1;2012-09-29;11;3;24;3;25;58
1;2012-09-29;12;3;24;3;24;53
1;2012-09-29;13;1;26;0;27;57
1;2012-09-29;14;0;27;0;27;58
1;2012-09-29;15;3;24;3;24;58
1;2012-09-29;16;1;26;1;26;59
1;2012-09-29;17;1;26;1;26;58
1;2012-09-29;18;5;22;6;21;58
1;2012-09-29;19;7;20;7;20;57
1;2012-09-29;20;7;20;6;21;58
1;2012-09-29;21;3;24;3;24;58
1;2012-09-29;22;6;21;6;21;58
1;2012-09-29;23;7;20;7;20;58
1;2012-09-30;0;6;21;6;21;58
1;2012-09-30;1;2;25;3;24;59
1;2012-09-30;2;0;27;0;27;58
1;2012-09-30;3;0;27;0;27;58
1;2012-09-30;4;0;27;0;27;58
1;2012-09-30;5;1;26;1;26;58
1;2012-09-30;6;1;27;1;27;58
1;2012-09-30;7;0;27;0;27;58
1;2012-09-30;8;0;27;0;27;58
1;2012-09-30;9;1;26;1;26;58
1;2012-09-30;10;1;26;1;26;58
1;2012-09-30;11;0;27;0;27;59
1;2012-09-30;12;1;26;1;26;59
1;2012-09-30;13;4;23;4;23;59
1;2012-09-30;14;2;25;1;26;59
1;2012-09-30;15;3;24;2;25;59
1;2012-09-30;16;2;25;2;25;59
1;2012-09-30;17;1;26;1;26;59
1;2012-09-30;18;5;22;5;22;58
1;2012-09-30;19;10;17;10;17;59
1;2012-09-30;20;5;22;5;22;59
1;2012-09-30;21;6;21;5;22;59
1;2012-09-30;22;5;22;5;22;59
1;2012-09-30;23;8;19;8;19;59
1;2012-10-01;0;9;18;9;18;59
1;2012-10-01;1;9;18;9;18;59
1;2012-10-01;2;9;18;9;18;59
1;2012-10-01;3;9;18;9;18;59
1;2012-10-01;4;9;18;9;18;59
1;2012-10-01;5;9;18;9;18;59
1;2012-10-01;6;11;16;11;16;59
1;2012-10-01;7;11;16;11;16;59
1;2012-10-01;8;8;19;8;19;56
1;2012-10-01;9;8;19;8;19;59
1;2012-10-01;10;12;15;13;15;58
1;2012-10-01;11;11;16;11;16;59
1;2012-10-01;12;5;22;5;22;52
1;2012-10-01;13;7;20;8;20;53
1;2012-10-01;14;1;26;1;26;54
1;2012-10-01;15;5;22;5;22;53
1;2012-10-01;16;4;23;4;23;53
1;2012-10-01;17;2;25;2;25;55
1;2012-10-01;18;2;25;2;25;51
1;2012-10-01;19;0;27;0;27;40
1;2012-10-01;20;0;27;0;27;50
1;2012-10-01;21;3;24;3;24;59
1;2012-10-01;22;1;26;1;26;59
1;2012-10-01;23;0;27;0;27;58
1;2012-10-02;0;0;27;0;27;59
1;2012-10-02;1;0;27;0;27;59
1;2012-10-02;2;1;26;1;26;59
1;2012-10-02;3;1;26;1;26;59
1;2012-10-02;4;1;26;1;26;58
1;2012-10-02;5;0;27;0;27;59
1;2012-10-02;6;2;25;2;25;59
1;2012-10-02;7;2;25;1;26;59
1;2012-10-02;8;8;19;8;19;45
1;2012-10-02;9;9;18;9;18;57
1;2012-10-02;10;16;11;16;11;55
1;2012-10-02;11;13;14;14;13;55
1;2012-10-02;12;9;18;9;18;48
1;2012-10-02;13;5;22;4;23;57
1;2012-10-02;14;1;26;1;26;51
1;2012-10-02;15;2;24;1;25;55
1;2012-10-02;16;1;25;1;25;53
1;2012-10-02;17;9;17;8;18;53
1;2012-10-02;18;5;21;3;23;35
1;2012-10-02;19;1;26;1;27;37
1;2012-10-02;20;1;26;0;27;42
1;2012-10-02;21;0;27;0;27;48
1;2012-10-02;22;2;25;1;26;49
1;2012-10-02;23;3;24;3;24;53
1;2012-10-03;0;0;27;0;27;59
1;2012-10-03;1;0;27;0;27;59
1;2012-10-03;2;0;27;0;27;59
1;2012-10-03;3;0;27;0;27;59
1;2012-10-03;4;0;27;0;27;59
1;2012-10-03;5;0;27;0;27;59
1;2012-10-03;6;4;23;2;25;59
1;2012-10-03;7;11;16;11;16;59
1;2012-10-03;8;21;6;22;5;58
1;2012-10-03;9;17;10;17;10;48
1;2012-10-03;10;15;12;15;12;56
1;2012-10-03;11;16;11;16;12;56
1;2012-10-03;12;15;12;15;12;54
1;2012-10-03;13;10;17;10;17;49
1;2012-10-03;14;1;26;1;27;53
1;2012-10-03;15;1;26;0;27;57
1;2012-10-03;16;1;26;1;26;58
1;2012-10-03;17;3;24;3;24;56
1;2012-10-03;18;3;24;3;24;54
1;2012-10-03;19;4;23;3;24;48
1;2012-10-03;20;2;25;1;26;55
1;2012-10-03;21;1;26;1;26;52
1;2012-10-03;22;5;22;5;22;52
1;2012-10-03;23;5;22;4;23;59
1;2012-10-04;0;4;23;4;23;59
1;2012-10-04;1;3;24;4;23;59
1;2012-10-04;2;0;27;0;27;59
1;2012-10-04;3;0;27;0;27;59
1;2012-10-04;4;0;27;0;27;59
1;2012-10-04;5;0;27;0;27;59
1;2012-10-04;6;5;22;8;19;59
1;2012-10-04;7;10;17;9;18;58
1;2012-10-04;8;18;5;20;6;58
1;2012-10-04;9;24;2;25;1;57
1;2012-10-04;10;26;0;26;0;57
1;2012-10-04;11;22;4;22;4;57
1;2012-10-04;12;18;8;19;7;53
1;2012-10-04;13;12;14;11;15;47
1;2012-10-04;14;2;24;0;26;45
1;2012-10-04;15;4;22;5;21;49
1;2012-10-04;16;6;21;6;20;58
1;2012-10-04;17;5;21;7;19;57
1;2012-10-04;18;3;23;3;23;58
1;2012-10-04;19;0;26;0;26;52
1;2012-10-04;20;4;22;4;22;57
1;2012-10-04;21;1;25;0;26;58
1;2012-10-04;22;2;24;2;24;58
1;2012-10-04;23;3;23;4;22;59
1;2012-10-05;0;3;23;3;23;59
1;2012-10-05;1;1;25;0;26;59
1;2012-10-05;2;1;25;1;25;59
1;2012-10-05;3;0;26;0;26;59
1;2012-10-05;4;0;26;0;26;59
1;2012-10-05;5;0;26;0;26;59
1;2012-10-05;6;5;21;7;19;59
1;2012-10-05;7;8;18;7;19;59
1;2012-10-05;8;14;12;15;12;58
1;2012-10-05;9;8;18;8;18;55
1;2012-10-05;10;5;21;6;20;57
1;2012-10-05;11;6;21;6;20;52
1;2012-10-05;12;6;20;6;20;57
1;2012-10-05;13;5;21;6;20;57
1;2012-10-05;14;0;26;0;26;53
1;2012-10-05;15;3;23;3;23;52
1;2012-10-05;16;1;25;0;26;58
1;2012-10-05;17;3;22;2;23;56
1;2012-10-05;18;5;20;5;20;46
1;2012-10-05;19;3;23;3;23;55
1;2012-10-05;20;0;26;0;26;59
1;2012-10-05;21;2;24;2;24;59
1;2012-10-05;22;6;20;6;20;58
1;2012-10-05;23;7;19;7;19;59
1;2012-10-06;0;2;24;2;24;59
1;2012-10-06;1;1;25;1;25;58
1;2012-10-06;2;0;26;0;26;59
1;2012-10-06;3;1;25;1;25;58
1;2012-10-06;4;1;25;1;25;58
1;2012-10-06;5;0;26;0;26;59
1;2012-10-06;6;0;26;0;26;58
1;2012-10-06;7;0;26;0;26;58
1;2012-10-06;8;1;25;1;25;59
1;2012-10-06;9;1;25;1;25;58
1;2012-10-06;10;1;25;1;25;59
1;2012-10-06;11;2;24;2;24;54
1;2012-10-06;12;0;26;0;26;54
1;2012-10-06;13;5;21;7;19;56
1;2012-10-06;14;5;21;5;21;57
1;2012-10-06;15;4;22;4;22;59
1;2012-10-06;16;1;24;0;25;57
1;2012-10-06;17;0;25;0;25;58
1;2012-10-06;18;0;25;0;25;58
1;2012-10-06;19;1;24;1;24;58
1;2012-10-06;20;1;24;1;24;58
1;2012-10-06;21;7;18;7;18;58
1;2012-10-06;22;11;14;11;14;58
1;2012-10-06;23;12;13;12;13;58
1;2012-10-07;0;11;14;12;13;58
1;2012-10-07;1;9;16;9;16;58
1;2012-10-07;2;8;17;8;17;59
1;2012-10-07;3;10;15;10;15;58
1;2012-10-07;4;10;15;9;16;58
1;2012-10-07;5;6;19;6;19;58
1;2012-10-07;6;6;19;6;19;58
1;2012-10-07;7;4;21;4;21;58
1;2012-10-07;8;3;22;3;22;59
1;2012-10-07;9;0;25;0;25;58
1;2012-10-07;10;0;25;0;25;58
1;2012-10-07;11;1;24;1;24;59
1;2012-10-07;12;5;20;7;19;59
1;2012-10-07;13;10;15;10;15;55
1;2012-10-07;14;2;23;2;23;59
1;2012-10-07;15;0;25;0;25;59
1;2012-10-07;16;1;24;0;25;58
1;2012-10-07;17;4;21;4;21;59
1;2012-10-07;18;3;22;3;22;59
1;2012-10-07;19;2;23;2;23;59
